,428,428_end,weekday,dayofweek,hour,minute,day,holiday,freetaxi,377,378,379,427,429,477,478,479,377_end,378_end,379_end,427_end,429_end,477_end,478_end,479_end
2019-10-03 06:45:00,0,17,1,3,6,45,3,0,76,4,0,0,2,1,5,0,0,11,13,3,18,1,3,12,18
2019-10-03 07:00:00,0,21,1,3,7,0,3,0,90,5,0,0,5,0,1,2,2,24,37,3,13,1,4,19,22
2019-10-03 07:15:00,0,44,1,3,7,15,3,0,111,5,1,0,2,0,3,8,0,28,66,4,19,3,4,36,18
2019-10-03 07:30:00,2,48,1,3,7,30,3,0,136,16,5,2,4,0,6,1,3,45,113,11,26,7,17,37,27
2019-10-03 07:45:00,0,50,1,3,7,45,3,0,286,5,2,1,3,2,6,3,1,57,115,5,26,12,9,33,49
2019-10-03 08:00:00,4,70,1,3,8,0,3,0,323,18,8,0,11,1,20,3,3,48,139,12,29,11,15,39,60
2019-10-03 08:15:00,1,102,1,3,8,15,3,0,360,24,14,1,18,1,14,11,3,93,231,15,43,13,26,57,73
2019-10-03 08:30:00,6,82,1,3,8,30,3,0,518,30,11,1,10,1,8,11,3,59,186,6,29,8,21,49,55
2019-10-03 08:45:00,4,87,1,3,8,45,3,0,491,21,20,1,16,0,10,5,4,87,158,10,58,11,20,45,72
2019-10-03 09:00:00,4,75,1,3,9,0,3,0,623,27,13,7,6,0,9,8,6,100,177,3,51,15,30,54,48
2019-10-03 09:15:00,5,71,1,3,9,15,3,0,841,33,8,0,10,2,13,7,3,91,174,2,55,6,22,77,68
2019-10-03 09:30:00,8,54,1,3,9,30,3,0,785,39,20,1,17,2,23,9,8,101,135,6,51,9,39,53,44
2019-10-03 09:45:00,5,54,1,3,9,45,3,0,722,16,9,2,12,6,18,10,3,84,141,3,45,13,34,45,36
2019-10-03 10:00:00,7,36,1,3,10,0,3,0,725,13,11,1,4,1,8,12,7,61,92,5,30,4,17,50,34
2019-10-03 10:15:00,11,50,1,3,10,15,3,0,621,20,7,0,9,0,3,8,5,58,61,5,26,11,22,31,28
2019-10-03 10:30:00,11,38,1,3,10,30,3,0,408,14,10,0,10,0,7,12,5,43,50,2,26,14,17,57,21
2019-10-03 10:45:00,6,34,1,3,10,45,3,0,434,13,14,1,9,0,12,4,3,34,42,5,18,8,7,28,11
2019-10-03 11:00:00,10,21,1,3,11,0,3,0,411,14,7,2,11,2,15,11,2,29,42,5,26,5,16,32,18
2019-10-03 11:15:00,11,36,1,3,11,15,3,0,326,15,20,1,10,0,4,10,3,32,33,4,34,6,12,55,14
2019-10-03 11:30:00,18,37,1,3,11,30,3,0,391,21,33,0,14,2,10,12,11,33,26,1,29,10,17,59,32
2019-10-03 11:45:00,17,38,1,3,11,45,3,0,547,12,16,2,13,1,10,7,9,39,47,3,26,12,12,34,17
2019-10-03 12:00:00,23,33,1,3,12,0,3,0,574,26,35,2,16,2,15,16,10,41,34,6,32,5,20,36,17
2019-10-03 12:15:00,15,19,1,3,12,15,3,0,576,21,36,2,15,2,7,19,11,36,30,5,20,8,21,25,28
2019-10-03 12:30:00,11,16,1,3,12,30,3,0,545,22,18,0,12,1,6,9,12,19,30,6,18,7,17,26,22
2019-10-03 12:45:00,10,9,1,3,12,45,3,0,393,10,17,1,14,1,5,14,5,21,28,2,16,8,10,23,8
2019-10-03 13:00:00,17,19,1,3,13,0,3,0,238,21,20,1,13,4,10,14,9,22,41,3,20,7,9,28,10
2019-10-03 13:15:00,8,21,1,3,13,15,3,0,337,25,21,2,14,0,8,22,11,25,35,5,30,6,8,23,19
2019-10-03 13:30:00,16,34,1,3,13,30,3,0,213,20,17,1,19,3,4,18,10,34,38,5,25,6,14,29,16
2019-10-03 13:45:00,5,23,1,3,13,45,3,0,398,22,11,1,18,3,10,14,8,21,36,5,23,6,11,23,21
2019-10-03 14:00:00,8,18,1,3,14,0,3,0,418,31,18,1,10,1,12,21,12,26,29,6,30,5,11,28,19
2019-10-03 14:15:00,11,19,1,3,14,15,3,0,243,22,23,1,11,7,6,18,12,30,26,3,10,4,17,41,26
2019-10-03 14:30:00,13,20,1,3,14,30,3,0,364,26,22,5,10,4,10,26,7,26,30,4,14,21,11,19,19
2019-10-03 14:45:00,19,12,1,3,14,45,3,0,334,26,22,1,21,6,13,17,7,29,15,4,20,8,14,19,14
2019-10-03 15:00:00,9,23,1,3,15,0,3,0,323,32,13,3,18,2,9,15,14,18,13,5,16,11,17,28,11
2019-10-03 15:15:00,16,24,1,3,15,15,3,0,301,26,17,5,12,6,8,21,14,29,11,3,13,6,11,13,5
2019-10-03 15:30:00,10,17,1,3,15,30,3,0,266,18,20,4,14,0,7,17,9,19,19,1,16,8,11,23,8
2019-10-03 15:45:00,15,19,1,3,15,45,3,0,366,14,29,0,17,3,8,16,10,15,15,3,8,5,5,10,18
2019-10-03 16:00:00,19,15,1,3,16,0,3,0,339,35,53,1,17,8,8,12,17,22,19,3,16,10,14,25,10
2019-10-03 16:15:00,19,11,1,3,16,15,3,0,340,24,30,2,21,3,5,18,15,19,12,3,11,15,11,19,6
2019-10-03 16:30:00,15,16,1,3,16,30,3,0,422,22,21,2,20,1,16,18,25,20,9,4,16,0,14,28,16
2019-10-03 16:45:00,18,23,1,3,16,45,3,0,316,28,49,8,18,11,13,38,15,30,18,1,26,3,9,38,13
2019-10-03 17:00:00,18,10,1,3,17,0,3,0,542,24,41,5,14,3,14,16,19,24,18,6,19,8,14,31,15
2019-10-03 17:15:00,31,20,1,3,17,15,3,0,897,34,57,1,12,6,15,35,30,33,18,10,20,7,16,29,11
2019-10-03 17:30:00,53,29,1,3,17,30,3,0,554,65,95,4,35,10,24,50,52,32,24,4,41,16,25,34,17
2019-10-03 17:45:00,53,32,1,3,17,45,3,0,205,65,98,3,40,9,17,37,42,44,12,4,26,10,19,32,16
2019-10-03 18:00:00,33,34,1,3,18,0,3,0,82,58,71,7,34,5,11,26,28,42,23,7,31,20,26,54,16
2019-10-03 18:15:00,26,38,1,3,18,15,3,0,143,39,51,3,38,7,34,50,43,52,16,4,31,18,28,27,14
2019-10-03 18:30:00,33,47,1,3,18,30,3,0,200,25,39,0,39,3,16,28,31,58,21,4,31,18,25,27,14
2019-10-03 18:45:00,56,36,1,3,18,45,3,0,356,62,72,2,24,9,15,40,30,43,14,8,25,17,23,39,16
2019-10-03 19:00:00,35,39,1,3,19,0,3,0,459,51,54,7,37,10,22,29,34,46,14,3,40,11,23,41,13
2019-10-03 19:15:00,51,21,1,3,19,15,3,0,730,46,65,8,48,11,42,53,28,62,7,4,31,5,31,42,14
2019-10-03 19:30:00,34,20,1,3,19,30,3,0,728,46,42,1,29,4,8,19,17,24,5,1,18,8,20,22,15
2019-10-03 19:45:00,30,11,1,3,19,45,3,0,785,47,54,5,31,8,23,29,15,31,6,8,18,7,18,29,11
2019-10-03 20:00:00,67,13,1,3,20,0,3,0,596,66,105,19,47,5,25,39,43,28,7,3,24,13,14,12,7
2019-10-03 20:15:00,34,14,1,3,20,15,3,0,459,41,33,13,34,6,22,38,29,18,6,5,19,8,10,6,5
2019-10-03 20:30:00,17,13,1,3,20,30,3,0,249,24,27,7,25,8,22,44,13,17,10,2,29,8,11,10,9
2019-10-03 20:45:00,43,19,1,3,20,45,3,0,349,71,85,3,45,14,21,49,21,30,5,3,12,3,18,14,9
2019-10-03 21:00:00,21,11,1,3,21,0,3,0,536,36,22,11,20,8,32,34,26,35,9,1,27,2,6,15,9
2019-10-03 21:15:00,38,7,1,3,21,15,3,0,204,50,40,11,37,5,36,38,22,32,14,3,24,5,9,29,8
2019-10-03 21:30:00,21,11,1,3,21,30,3,0,143,72,46,3,23,9,7,20,19,17,5,2,20,4,10,20,6
2019-10-03 21:45:00,49,7,1,3,21,45,3,0,142,44,26,4,35,13,18,63,22,34,9,5,20,6,17,13,10
2019-10-03 22:00:00,25,13,1,3,22,0,3,0,75,67,10,5,27,8,14,45,14,29,17,4,17,9,12,20,6
2019-10-03 22:15:00,21,7,1,3,22,15,3,0,105,60,16,4,15,16,20,12,22,13,7,1,19,5,19,15,9
2019-10-03 22:30:00,31,14,1,3,22,30,3,0,154,57,27,8,29,13,15,59,32,21,7,1,19,3,8,16,5
2019-10-03 22:45:00,19,5,1,3,22,45,3,0,276,30,20,2,13,11,10,20,11,12,6,3,14,4,14,9,6
2019-10-03 23:00:00,20,6,1,3,23,0,3,0,339,55,27,8,29,13,16,24,14,12,7,2,14,3,6,7,4
2019-10-03 23:15:00,20,12,1,3,23,15,3,0,352,57,17,2,22,8,13,39,16,19,4,5,15,7,6,16,3
2019-10-03 23:30:00,16,3,1,3,23,30,3,0,385,20,16,6,11,4,15,21,14,16,2,2,13,6,3,9,2
2019-10-03 23:45:00,14,4,1,3,23,45,3,0,305,25,13,2,21,15,11,23,19,12,5,3,10,4,9,11,3
2019-10-04 00:00:00,21,5,1,4,0,0,4,0,214,33,21,4,17,6,4,17,9,8,0,3,7,0,5,4,6
2019-10-04 00:15:00,8,6,1,4,0,15,4,0,264,23,10,6,27,12,7,11,18,15,3,1,6,1,4,4,3
2019-10-04 00:30:00,16,3,1,4,0,30,4,0,103,30,11,4,32,3,4,35,21,12,2,1,6,5,1,6,5
2019-10-04 00:45:00,6,5,1,4,0,45,4,0,99,24,10,1,9,2,3,8,7,10,1,0,8,8,0,8,0
2019-10-04 01:00:00,6,4,1,4,1,0,4,0,98,12,5,3,18,11,2,15,8,5,5,1,2,0,0,5,0
2019-10-04 01:15:00,11,1,1,4,1,15,4,0,60,20,2,2,10,7,5,22,15,3,2,1,6,3,0,5,0
2019-10-04 01:30:00,3,1,1,4,1,30,4,0,38,13,11,2,6,5,1,4,8,4,1,1,5,1,0,2,0
2019-10-04 01:45:00,6,5,1,4,1,45,4,0,122,7,2,1,11,6,2,11,1,5,0,1,1,0,1,0,0
2019-10-04 02:00:00,3,2,1,4,2,0,4,0,182,15,7,3,15,0,1,15,5,1,1,0,1,1,1,2,0
2019-10-04 02:15:00,13,1,1,4,2,15,4,0,123,9,6,4,17,6,3,10,9,7,0,0,1,1,1,5,0
2019-10-04 02:30:00,6,0,1,4,2,30,4,0,109,7,4,2,19,1,4,9,0,2,0,0,6,0,0,4,2
2019-10-04 02:45:00,15,0,1,4,2,45,4,0,68,8,4,0,42,7,2,10,8,4,0,2,1,0,0,2,1
2019-10-04 03:00:00,7,2,1,4,3,0,4,0,64,39,5,3,63,2,1,13,1,3,0,0,0,0,0,0,1
2019-10-04 03:15:00,3,0,1,4,3,15,4,0,43,7,5,0,12,10,0,7,4,4,3,0,1,0,0,0,1
2019-10-04 03:30:00,14,1,1,4,3,30,4,0,63,8,1,0,15,11,1,12,2,5,1,1,0,0,1,2,0
2019-10-04 03:45:00,4,0,1,4,3,45,4,0,29,7,1,2,11,2,2,3,1,3,1,2,1,1,1,0,0
2019-10-04 04:00:00,5,0,1,4,4,0,4,0,45,2,0,3,9,1,3,4,0,5,1,0,0,1,0,1,0
2019-10-04 04:15:00,4,1,1,4,4,15,4,0,42,2,2,0,1,7,5,2,1,0,0,0,0,1,0,0,0
2019-10-04 04:30:00,4,0,1,4,4,30,4,0,31,7,6,0,4,9,3,3,3,3,1,0,1,0,1,1,0
2019-10-04 04:45:00,0,0,1,4,4,45,4,0,27,4,0,0,1,2,0,0,0,3,0,1,0,1,0,0,1
2019-10-04 05:00:00,3,4,1,4,5,0,4,0,14,15,1,0,4,4,0,4,1,4,0,0,3,1,1,2,1
2019-10-04 05:15:00,0,5,1,4,5,15,4,0,5,10,2,0,6,0,1,4,1,10,0,2,0,0,1,2,0
2019-10-04 05:30:00,0,3,1,4,5,30,4,0,16,5,0,1,6,0,0,1,0,14,7,1,4,1,1,9,3
2019-10-04 05:45:00,1,5,1,4,5,45,4,0,49,12,0,0,0,2,1,0,0,13,9,3,6,0,4,8,4
2019-10-04 06:00:00,1,6,1,4,6,0,4,0,44,4,2,0,1,6,3,1,1,9,7,2,4,1,1,3,2
2019-10-04 06:15:00,1,7,1,4,6,15,4,0,89,1,1,0,3,0,1,0,2,4,12,1,3,3,1,5,4
2019-10-04 06:30:00,4,15,1,4,6,30,4,0,40,3,3,0,0,4,3,3,1,20,22,3,8,2,2,4,4
2019-10-04 06:45:00,1,17,1,4,6,45,4,0,102,6,2,1,2,1,6,1,3,18,29,0,5,2,2,10,8
2019-10-04 07:00:00,1,23,1,4,7,0,4,0,110,7,1,3,3,1,2,6,0,23,38,1,13,3,3,16,5
2019-10-04 07:15:00,0,44,1,4,7,15,4,0,128,14,5,0,2,1,7,3,1,29,84,0,11,6,8,29,21
2019-10-04 07:30:00,0,62,1,4,7,30,4,0,129,9,2,1,6,2,4,3,1,65,120,7,21,8,4,28,49
2019-10-04 07:45:00,2,51,1,4,7,45,4,0,202,13,6,0,1,0,3,5,4,56,99,2,19,10,7,40,28
2019-10-04 08:00:00,1,72,1,4,8,0,4,0,215,15,8,3,8,4,12,6,3,70,163,2,27,12,9,59,48
2019-10-04 08:15:00,5,78,1,4,8,15,4,0,324,13,12,0,13,0,18,5,6,75,183,7,33,14,29,58,61
2019-10-04 08:30:00,3,99,1,4,8,30,4,0,276,31,12,1,14,1,10,10,2,63,170,2,43,5,15,46,46
2019-10-04 08:45:00,5,62,1,4,8,45,4,0,489,22,10,0,9,0,13,16,4,76,153,1,36,7,14,37,46
2019-10-04 09:00:00,10,99,1,4,9,0,4,0,641,25,17,0,16,2,17,5,7,111,252,5,62,13,31,60,80
2019-10-04 09:15:00,4,77,1,4,9,15,4,0,959,23,15,0,16,1,12,11,5,112,177,2,52,11,30,61,50
2019-10-04 09:30:00,4,69,1,4,9,30,4,0,973,35,15,0,8,2,16,13,8,103,140,6,36,6,22,59,51
2019-10-04 09:45:00,0,59,1,4,9,45,4,0,834,21,15,1,8,0,11,9,8,82,99,6,46,14,19,37,49
2019-10-04 10:00:00,6,50,1,4,10,0,4,0,615,16,14,0,14,1,13,6,3,79,108,5,32,23,22,46,31
2019-10-04 10:15:00,1,67,1,4,10,15,4,0,415,9,12,0,12,0,11,7,3,53,94,5,43,11,28,42,39
2019-10-04 10:30:00,6,55,1,4,10,30,4,0,445,19,14,1,19,0,10,11,6,66,65,8,28,8,13,50,29
2019-10-04 10:45:00,6,31,1,4,10,45,4,0,474,23,5,2,9,0,4,5,3,61,60,2,35,2,9,45,19
2019-10-04 11:00:00,10,26,1,4,11,0,4,0,490,18,18,1,8,1,14,11,9,28,50,3,30,8,18,45,18
2019-10-04 11:15:00,17,36,1,4,11,15,4,0,372,20,23,0,16,2,14,10,6,61,42,4,25,9,22,47,30
2019-10-04 11:30:00,26,36,1,4,11,30,4,0,354,26,31,3,11,0,7,15,7,74,46,6,30,12,25,56,24
2019-10-04 11:45:00,23,42,1,4,11,45,4,0,374,16,39,0,6,2,12,19,14,58,37,1,24,18,17,52,24
2019-10-04 12:00:00,17,31,1,4,12,0,4,0,394,33,21,3,13,5,11,9,11,44,41,3,27,12,19,51,27
2019-10-04 12:15:00,24,21,1,4,12,15,4,0,403,22,39,3,12,2,9,19,7,63,28,5,29,8,30,58,12
2019-10-04 12:30:00,15,29,1,4,12,30,4,0,460,27,23,3,13,3,10,20,9,49,36,7,26,12,10,34,21
2019-10-04 12:45:00,21,20,1,4,12,45,4,0,353,24,28,1,13,3,7,15,11,34,36,3,28,6,16,37,11
2019-10-04 13:00:00,8,29,1,4,13,0,4,0,379,13,22,5,11,4,9,18,6,28,39,6,21,10,13,40,10
2019-10-04 13:15:00,7,28,1,4,13,15,4,0,367,19,13,0,19,8,10,22,7,27,35,9,21,8,19,43,11
2019-10-04 13:30:00,24,34,1,4,13,30,4,0,191,39,24,2,26,3,14,16,5,40,45,4,25,13,13,48,27
2019-10-04 13:45:00,18,21,1,4,13,45,4,0,266,27,12,3,20,4,9,27,14,30,26,8,22,10,17,32,10
2019-10-04 14:00:00,13,21,1,4,14,0,4,0,455,12,14,3,18,0,13,22,11,32,23,2,18,6,18,31,20
2019-10-04 14:15:00,14,28,1,4,14,15,4,0,228,29,19,1,19,3,9,20,8,39,27,2,23,9,11,29,17
2019-10-04 14:30:00,29,23,1,4,14,30,4,0,177,26,26,3,21,5,8,39,9,35,26,7,21,16,18,28,14
2019-10-04 14:45:00,12,22,1,4,14,45,4,0,293,24,20,3,23,1,13,18,12,21,23,2,16,14,11,35,8
2019-10-04 15:00:00,11,17,1,4,15,0,4,0,309,28,17,2,14,2,8,17,12,31,22,1,11,4,12,35,17
2019-10-04 15:15:00,16,14,1,4,15,15,4,0,270,25,21,0,17,2,10,24,9,28,17,4,13,9,21,25,23
2019-10-04 15:30:00,12,33,1,4,15,30,4,0,130,25,27,2,20,3,15,25,14,33,21,4,24,11,24,33,8
2019-10-04 15:45:00,23,21,1,4,15,45,4,0,161,22,20,3,12,6,14,15,14,17,14,4,19,11,13,22,12
2019-10-04 16:00:00,17,31,1,4,16,0,4,0,469,22,23,6,15,4,13,22,14,30,14,6,23,6,17,26,17
2019-10-04 16:15:00,38,28,1,4,16,15,4,0,88,48,54,6,26,4,12,27,24,40,14,5,21,8,22,44,8
2019-10-04 16:30:00,25,22,1,4,16,30,4,0,134,19,24,1,23,6,22,34,21,37,17,1,36,13,18,45,17
2019-10-04 16:45:00,37,22,1,4,16,45,4,0,92,68,49,11,21,8,18,39,23,49,12,5,44,8,23,37,11
2019-10-04 17:00:00,24,21,1,4,17,0,4,0,222,28,24,6,27,9,20,34,14,33,19,3,19,8,19,53,20
2019-10-04 17:15:00,25,27,1,4,17,15,4,0,769,52,54,4,24,6,15,19,31,47,23,12,29,15,19,38,14
2019-10-04 17:30:00,55,27,1,4,17,30,4,0,317,57,87,3,49,7,50,62,72,69,29,9,59,17,25,65,35
2019-10-04 17:45:00,76,32,1,4,17,45,4,0,148,58,105,7,41,5,24,57,29,64,19,7,36,22,32,61,25
2019-10-04 18:00:00,34,44,1,4,18,0,4,0,179,44,56,6,22,9,19,42,24,70,24,16,55,20,32,59,33
2019-10-04 18:15:00,62,51,1,4,18,15,4,0,124,76,85,5,44,21,47,57,59,88,20,17,66,50,43,106,45
2019-10-04 18:30:00,42,50,1,4,18,30,4,0,87,44,70,2,37,7,24,25,17,73,7,16,70,26,40,92,25
2019-10-04 18:45:00,36,42,1,4,18,45,4,0,299,41,41,7,19,6,31,33,20,73,22,11,48,21,40,81,35
2019-10-04 19:00:00,87,42,1,4,19,0,4,0,140,80,77,4,41,9,31,79,50,100,19,16,58,29,37,92,32
2019-10-04 19:15:00,30,39,1,4,19,15,4,0,249,40,57,8,37,8,15,35,25,66,14,9,67,13,29,75,24
2019-10-04 19:30:00,15,16,1,4,19,30,4,0,727,29,34,2,17,6,8,22,19,71,16,10,47,14,29,45,17
2019-10-04 19:45:00,41,19,1,4,19,45,4,0,1121,46,47,3,41,9,15,51,20,62,13,7,31,14,18,39,14
2019-10-04 20:00:00,44,34,1,4,20,0,4,0,700,43,60,15,32,6,29,43,29,85,9,2,33,11,20,24,12
2019-10-04 20:15:00,36,27,1,4,20,15,4,0,956,56,37,10,32,11,19,32,29,76,13,3,33,16,24,35,14
2019-10-04 20:30:00,21,12,1,4,20,30,4,0,1134,25,29,7,19,2,15,34,11,49,10,5,38,5,5,27,10
2019-10-04 20:45:00,40,17,1,4,20,45,4,0,1073,72,48,7,58,8,13,52,27,48,10,2,42,8,13,30,8
2019-10-04 21:00:00,34,22,1,4,21,0,4,0,867,58,24,11,36,6,23,51,31,33,18,4,42,8,14,35,22
2019-10-04 21:15:00,49,21,1,4,21,15,4,0,759,96,37,16,37,14,27,74,37,38,14,4,52,12,26,32,28
2019-10-04 21:30:00,32,12,1,4,21,30,4,0,565,42,25,3,21,12,7,41,16,36,7,2,36,12,13,25,11
2019-10-04 21:45:00,38,24,1,4,21,45,4,0,585,86,35,16,55,14,34,65,42,60,10,11,29,12,20,26,21
2019-10-04 22:00:00,31,19,1,4,22,0,4,0,484,62,35,9,33,10,21,56,23,44,13,5,35,12,16,19,11
2019-10-04 22:15:00,30,25,1,4,22,15,4,0,424,58,16,10,27,7,11,40,35,55,17,5,47,15,14,33,11
2019-10-04 22:30:00,24,24,1,4,22,30,4,0,507,87,17,16,33,16,25,66,34,35,13,3,29,16,15,25,12
2019-10-04 22:45:00,54,24,1,4,22,45,4,0,349,57,20,9,27,19,10,29,27,32,11,8,52,22,11,16,9
2019-10-04 23:00:00,37,23,1,4,23,0,4,0,277,90,20,7,60,21,14,56,39,39,14,16,78,22,6,28,11
2019-10-04 23:15:00,16,19,1,4,23,15,4,0,239,55,18,10,32,9,22,48,15,35,6,9,56,10,15,19,14
2019-10-04 23:30:00,27,19,1,4,23,30,4,0,480,42,14,17,29,11,11,37,30,25,14,6,43,10,12,23,20
2019-10-04 23:45:00,34,13,1,4,23,45,4,0,376,75,47,6,53,11,15,40,38,48,4,5,36,16,19,16,16
2019-10-05 00:00:00,18,10,0,5,0,0,5,0,289,53,8,4,32,12,15,44,10,18,10,4,24,16,10,5,3
2019-10-05 00:15:00,14,10,0,5,0,15,5,0,199,61,24,9,38,25,13,19,28,14,4,2,22,12,9,12,14
2019-10-05 00:30:00,16,11,0,5,0,30,5,0,216,57,14,3,24,10,26,22,15,23,4,2,24,16,10,8,13
2019-10-05 00:45:00,27,2,0,5,0,45,5,0,180,50,10,4,31,11,10,10,15,10,8,3,26,9,10,21,7
2019-10-05 01:00:00,28,6,0,5,1,0,5,0,229,57,14,6,43,17,32,21,35,23,7,3,23,3,4,11,6
2019-10-05 01:15:00,23,9,0,5,1,15,5,0,175,56,11,7,36,26,12,47,9,30,2,0,20,9,5,7,7
2019-10-05 01:30:00,18,4,0,5,1,30,5,0,146,32,10,5,41,14,15,27,28,15,3,3,13,8,6,13,1
2019-10-05 01:45:00,27,6,0,5,1,45,5,0,172,63,10,2,34,12,13,10,17,11,4,1,13,6,1,8,5
2019-10-05 02:00:00,28,2,0,5,2,0,5,0,143,42,12,3,27,23,4,26,33,7,4,4,13,3,2,6,9
2019-10-05 02:15:00,23,1,0,5,2,15,5,0,179,32,16,3,70,20,7,23,20,13,3,4,6,7,5,5,2
2019-10-05 02:30:00,21,6,0,5,2,30,5,0,215,35,11,4,46,16,5,17,14,14,1,2,7,4,2,6,3
2019-10-05 02:45:00,25,1,0,5,2,45,5,0,250,38,2,4,60,23,11,27,23,5,3,3,13,4,0,3,8
2019-10-05 03:00:00,43,2,0,5,3,0,5,0,139,71,7,2,92,17,4,14,10,6,5,1,6,4,5,4,5
2019-10-05 03:15:00,31,1,0,5,3,15,5,0,195,27,8,5,83,18,8,31,20,10,5,4,2,7,9,4,7
2019-10-05 03:30:00,11,5,0,5,3,30,5,0,214,15,5,2,44,11,4,14,15,7,3,0,6,0,1,2,4
2019-10-05 03:45:00,13,1,0,5,3,45,5,0,314,33,9,2,13,17,8,7,12,7,2,1,1,2,4,6,0
2019-10-05 04:00:00,19,0,0,5,4,0,5,0,372,22,4,3,35,11,19,33,22,7,3,0,8,2,0,0,0
2019-10-05 04:15:00,13,1,0,5,4,15,5,0,375,12,8,0,22,14,4,5,13,5,3,1,6,1,2,2,2
2019-10-05 04:30:00,4,1,0,5,4,30,5,0,324,12,1,1,24,17,1,6,8,7,0,1,2,0,0,0,1
2019-10-05 04:45:00,12,1,0,5,4,45,5,0,231,6,7,1,13,11,3,5,2,6,1,2,1,0,0,1,0
2019-10-05 05:00:00,13,0,0,5,5,0,5,0,186,7,0,1,7,7,2,24,10,4,0,1,1,0,2,1,0
2019-10-05 05:15:00,13,3,0,5,5,15,5,0,131,11,9,4,12,7,2,18,0,3,3,6,4,1,3,1,4
2019-10-05 05:30:00,3,2,0,5,5,30,5,0,57,7,6,1,5,8,0,14,2,3,0,18,1,1,0,3,0
2019-10-05 05:45:00,4,0,0,5,5,45,5,0,14,5,2,2,3,9,1,9,5,7,1,23,3,2,1,1,4
2019-10-05 06:00:00,3,0,0,5,6,0,5,0,21,11,8,1,11,5,1,4,8,11,1,33,3,3,3,5,0
2019-10-05 06:15:00,2,4,0,5,6,15,5,0,11,14,6,0,1,6,1,4,7,11,1,32,3,4,1,11,4
2019-10-05 06:30:00,5,4,0,5,6,30,5,0,13,2,1,3,1,1,6,18,2,3,8,15,6,4,3,5,4
2019-10-05 06:45:00,0,3,0,5,6,45,5,0,31,2,0,1,4,0,5,4,0,9,4,3,2,8,2,3,1
2019-10-05 07:00:00,1,5,0,5,7,0,5,0,47,12,1,5,2,5,3,4,3,7,4,2,6,17,3,9,5
2019-10-05 07:15:00,1,3,0,5,7,15,5,0,21,8,2,1,0,1,0,0,0,10,8,1,6,10,6,20,9
2019-10-05 07:30:00,1,7,0,5,7,30,5,0,54,2,1,1,3,1,5,2,1,15,6,1,3,12,10,13,6
2019-10-05 07:45:00,3,9,0,5,7,45,5,0,79,11,1,0,7,0,2,4,0,11,11,1,1,7,2,17,9
2019-10-05 08:00:00,0,10,0,5,8,0,5,0,53,12,4,2,4,2,2,1,0,12,7,3,6,11,9,28,8
2019-10-05 08:15:00,0,16,0,5,8,15,5,0,66,9,8,0,4,1,3,5,5,26,24,5,18,20,11,63,6
2019-10-05 08:30:00,2,15,0,5,8,30,5,0,127,3,2,2,5,0,2,7,1,28,21,1,24,14,8,43,4
2019-10-05 08:45:00,0,9,0,5,8,45,5,0,155,11,2,2,2,1,2,3,1,19,12,5,21,6,8,25,10
2019-10-05 09:00:00,3,11,0,5,9,0,5,0,143,14,4,7,6,1,8,3,3,23,16,7,18,9,13,36,12
2019-10-05 09:15:00,1,22,0,5,9,15,5,0,127,9,7,1,2,3,3,4,5,27,21,4,16,20,15,50,14
2019-10-05 09:30:00,1,30,0,5,9,30,5,0,161,9,2,2,5,1,5,6,3,37,29,5,27,12,22,56,15
2019-10-05 09:45:00,2,19,0,5,9,45,5,0,181,19,4,2,2,2,8,5,2,36,19,2,22,8,18,37,22
2019-10-05 10:00:00,2,19,0,5,10,0,5,0,241,8,8,3,6,1,9,3,3,34,18,3,21,14,13,50,12
2019-10-05 10:15:00,3,22,0,5,10,15,5,0,153,9,9,2,6,4,7,10,6,32,18,4,29,17,14,54,18
2019-10-05 10:30:00,4,28,0,5,10,30,5,0,216,13,6,0,7,1,10,11,5,52,32,6,32,15,24,55,33
2019-10-05 10:45:00,2,28,0,5,10,45,5,0,138,13,4,1,11,4,10,4,2,25,19,8,37,13,20,54,21
2019-10-05 11:00:00,6,27,0,5,11,0,5,0,235,14,7,8,9,3,10,13,3,40,10,1,16,9,11,47,23
2019-10-05 11:15:00,6,33,0,5,11,15,5,0,204,9,8,6,14,2,4,16,3,51,19,6,39,33,34,74,44
2019-10-05 11:30:00,7,42,0,5,11,30,5,0,235,16,10,1,9,5,18,7,4,30,25,7,37,30,20,70,33
2019-10-05 11:45:00,8,31,0,5,11,45,5,0,201,21,16,0,18,5,28,15,6,43,19,7,29,18,31,65,29
2019-10-05 12:00:00,11,30,0,5,12,0,5,0,238,26,3,0,15,7,6,14,7,30,14,5,31,12,27,62,26
2019-10-05 12:15:00,19,45,0,5,12,15,5,0,147,23,7,1,13,4,19,20,9,40,11,1,38,18,37,85,32
2019-10-05 12:30:00,5,19,0,5,12,30,5,0,190,15,12,1,11,4,13,14,9,44,13,9,34,21,33,71,21
2019-10-05 12:45:00,9,26,0,5,12,45,5,0,197,19,5,4,11,9,13,20,4,35,13,3,20,14,26,53,32
2019-10-05 13:00:00,5,21,0,5,13,0,5,0,198,13,5,0,17,8,10,22,8,32,4,3,26,22,30,36,17
2019-10-05 13:15:00,8,19,0,5,13,15,5,0,192,17,16,4,15,2,14,11,5,26,27,11,28,15,45,88,40
2019-10-05 13:30:00,7,20,0,5,13,30,5,0,119,25,21,4,29,12,23,41,24,40,12,5,31,8,21,86,26
